med_rep,cell,Medium,Replicate,rep_medium,diameter,Circularity,meanCW,meanViability,cooX,cooY,huang,cellalive
Condition1-n1,n1__Condition1-708,Condition1,n1,n1__Condition1,22.2769173845726,1.006,152.418,2542.026,1651.74,1533.62,595.792219607843,yes
Condition1-n1,n1__Condition1-710,Condition1,n1,n1__Condition1,15.8667928966034,0.988,223.179,693.789,1975.274,1531.673,595.792219607843,yes
Condition1-n1,n1__Condition1-715,Condition1,n1,n1__Condition1,18.8662269541133,0.945,283.896,1138.25,747.541,1537.369,595.792219607843,yes
Condition1-n1,n1__Condition1-72,Condition1,n1,n1__Condition1,25.43837117415,0.987,142.79,1648.723,350.468,143.108,595.792219607843,yes
Condition1-n1,n1__Condition1-720,Condition1,n1,n1__Condition1,22.1620075156602,0.988,149.017,1332.931,2323.47,1553.739,595.792219607843,yes
Condition1-n1,n1__Condition1-721,Condition1,n1,n1__Condition1,15.9339562825882,0.965,185.442,1332.195,957.62,1552.766,595.792219607843,yes
Condition1-n1,n1__Condition1-724,Condition1,n1,n1__Condition1,27.9507911057987,1.006,188.623,1369.382,1199.702,1566.395,595.792219607843,yes
Condition1-n1,n1__Condition1-734,Condition1,n1,n1__Condition1,22.4389371166401,0.98,248.593,1175.804,2236.826,1578.402,595.792219607843,yes
Condition1-n1,n1__Condition1-736,Condition1,n1,n1__Condition1,16.3257957524804,1.006,159.778,2321.756,392.329,1580.998,595.792219607843,yes
Condition1-n1,n1__Condition1-740,Condition1,n1,n1__Condition1,19.3054945970469,1,172.758,2720.721,2110.269,1598.846,595.792219607843,yes
Condition1-n1,n1__Condition1-749,Condition1,n1,n1__Condition1,25.3909430011086,0.998,199.56,1740.171,615.59,1616.369,595.792219607843,yes
Condition1-n1,n1__Condition1-75,Condition1,n1,n1__Condition1,18.5892973531334,0.973,285.805,1472.785,2187.012,144.685,595.792219607843,yes
Condition1-n1,n1__Condition1-751,Condition1,n1,n1__Condition1,29.3080644604863,0.99,182.201,599.931,1447.301,1625.131,595.792219607843,yes
Condition1-n1,n1__Condition1-755,Condition1,n1,n1__Condition1,24.6075823712103,1,194.607,2316.019,1243.511,1632.919,595.792219607843,yes
Condition1-n1,n1__Condition1-763,Condition1,n1,n1__Condition1,21.837649741639,0.991,164.01,1123.352,1904.207,1649.144,595.792219607843,yes
Condition1-n1,n1__Condition1-765,Condition1,n1,n1__Condition1,20.7098778148898,1.015,239.05,1580.431,2305.297,1651.74,595.792219607843,yes
Condition1-n1,n1__Condition1-766,Condition1,n1,n1__Condition1,17.8727817993337,0.994,150.941,1162.238,1973.327,1653.038,595.792219607843,yes
Condition1-n1,n1__Condition1-769,Condition1,n1,n1__Condition1,23.3846357884922,0.996,149.346,2353.181,914.136,1660.502,595.792219607843,yes
Condition1-n1,n1__Condition1-772,Condition1,n1,n1__Condition1,22.4389371166401,0.978,206.336,1325.792,1812.696,1666.992,595.792219607843,yes
Condition1-n1,n1__Condition1-777,Condition1,n1,n1__Condition1,17.2714944243325,0.956,326.415,838.731,1583.594,1673.158,595.792219607843,yes
Condition1-n1,n1__Condition1-789,Condition1,n1,n1__Condition1,17.4812606393276,0.985,155.802,1528.677,205.348,1701.844,595.792219607843,yes
Condition1-n1,n1__Condition1-792,Condition1,n1,n1__Condition1,21.2163088438082,0.982,178.466,835.609,1952.558,1711.45,595.792219607843,yes
Condition1-n1,n1__Condition1-799,Condition1,n1,n1__Condition1,14.9210942247514,1,153.781,983.094,1731.894,1729.298,595.792219607843,yes
Condition1-n1,n1__Condition1-8,Condition1,n1,n1__Condition1,17.3663507704153,0.955,251.804,1891.534,2212.506,16.98,595.792219607843,yes
Condition1-n1,n1__Condition1-826,Condition1,n1,n1__Condition1,19.0957283820518,0.95,155.867,2453.223,1995.718,1803.934,595.792219607843,yes
Condition1-n1,n1__Condition1-827,Condition1,n1,n1__Condition1,16.1437224975833,0.992,162.604,2018.34,396.872,1803.285,595.792219607843,yes
Condition1-n1,n1__Condition1-831,Condition1,n1,n1__Condition1,18.5892973531334,0.979,646.643,1878.407,995.133,1811.657,595.792219607843,yes
Condition1-n1,n1__Condition1-84,Condition1,n1,n1__Condition1,14.9210942247514,0.971,159.623,695.926,1266.551,157.061,595.792219607843,yes
Condition1-n1,n1__Condition1-845,Condition1,n1,n1__Condition1,26.7759093158943,0.99,157.631,1477.356,1846.769,1839.954,595.792219607843,yes
Condition1-n1,n1__Condition1-846,Condition1,n1,n1__Condition1,20.15601861293,1.003,155.4,1168.193,1698.794,1837.683,595.792219607843,yes
Condition1-n1,n1__Condition1-847,Condition1,n1,n1__Condition1,13.1446067499596,0.975,170.933,805.331,769.406,1836.385,595.792219607843,yes
Condition1-n1,n1__Condition1-848,Condition1,n1,n1__Condition1,24.7221739302365,0.999,171.053,1413.288,327.103,1844.498,595.792219607843,yes
Condition1-n1,n1__Condition1-849,Condition1,n1,n1__Condition1,15.7522013375773,0.986,155.213,1524.154,1111.112,1841.577,595.792219607843,yes
Condition1-n1,n1__Condition1-85,Condition1,n1,n1__Condition1,18.7513170852009,0.914,170.868,1379.786,987.637,160.469,595.792219607843,yes
Condition1-n1,n1__Condition1-851,Condition1,n1,n1__Condition1,16.306060539537,0.992,176.004,1811.152,356.633,1845.147,595.792219607843,yes
Condition1-n1,n1__Condition1-853,Condition1,n1,n1__Condition1,25.2760331321963,0.967,162.948,2110.022,1923.288,1857.673,595.792219607843,yes
Condition1-n1,n1__Condition1-855,Condition1,n1,n1__Condition1,19.8119256259653,0.973,174.667,2136.32,344.006,1856.723,595.792219607843,yes
Condition1-n1,n1__Condition1-856,Condition1,n1,n1__Condition1,13.5838743928933,1,159.375,2917.081,1041.667,1853.584,595.792219607843,yes
Condition1-n1,n1__Condition1-86,Condition1,n1,n1__Condition1,17.987691668246,0.983,173.55,1703.755,2439.319,160.306,595.792219607843,yes
Condition1-n1,n1__Condition1-863,Condition1,n1,n1__Condition1,20.1085904398886,0.996,263.848,1091.081,2330.284,1881.491,595.792219607843,yes
Condition1-n1,n1__Condition1-866,Condition1,n1,n1__Condition1,17.3189225973739,0.989,272.08,1212.957,100.922,1882.789,595.792219607843,yes
Condition1-n1,n1__Condition1-868,Condition1,n1,n1__Condition1,23.7764752583844,0.997,159.023,1384.439,1517.395,1890.253,595.792219607843,yes
Condition1-n1,n1__Condition1-869,Condition1,n1,n1__Condition1,19.697015757053,0.999,156.18,2217.598,1796.246,1889.105,595.792219607843,yes
Condition1-n1,n1__Condition1-87,Condition1,n1,n1__Condition1,17.7581902403075,1.003,194.615,1138.907,2031.738,160.955,595.792219607843,yes
Condition1-n1,n1__Condition1-874,Condition1,n1,n1__Condition1,23.6618836993583,0.983,169.818,1468.436,723.326,1900.313,595.792219607843,yes
Condition1-n1,n1__Condition1-875,Condition1,n1,n1__Condition1,19.9936805709763,0.991,166.714,655.483,765.512,1900.962,595.792219607843,yes
Condition1-n1,n1__Condition1-877,Condition1,n1,n1__Condition1,14.4343984087764,0.983,169.51,2381.314,2055.427,1902.584,595.792219607843,yes
Condition1-n1,n1__Condition1-880,Condition1,n1,n1__Condition1,25.8302106440422,1.005,165.99,2068.734,704.829,1913.942,595.792219607843,yes
Condition1-n1,n1__Condition1-882,Condition1,n1,n1__Condition1,25.9448022030684,1.002,183.978,1623.57,743.121,1917.187,595.792219607843,yes
Condition1-n1,n1__Condition1-889,Condition1,n1,n1__Condition1,19.3054945970469,0.96,242.984,730.507,1650.155,1926.833,595.792219607843,yes
Condition1-n1,n1__Condition1-890,Condition1,n1,n1__Condition1,23.6141372164307,0.969,360.719,1600.302,2172.769,1932.179,595.792219607843,yes
Condition1-n1,n1__Condition1-892,Condition1,n1,n1__Condition1,22.8307765865324,0.981,163.002,2176.816,2557.115,1941.85,595.792219607843,yes
Condition1-n1,n1__Condition1-898,Condition1,n1,n1__Condition1,20.4329482139099,0.979,171.5,1428.181,2316.655,1952.234,595.792219607843,yes
Condition1-n1,n1__Condition1-899,Condition1,n1,n1__Condition1,27.0050924339466,0.993,170.55,2668.816,2047.963,1958.724,595.792219607843,yes
Condition1-n1,n1__Condition1-9,Condition1,n1,n1__Condition1,25.43837117415,1,156.981,666.147,1692.953,25.961,595.792219607843,yes
Condition1-n1,n1__Condition1-901,Condition1,n1,n1__Condition1,25.7350359880733,0.934,179.413,2006.214,2565.228,1962.294,595.792219607843,yes
Condition1-n1,n1__Condition1-902,Condition1,n1,n1__Condition1,14.9685223977928,0.972,337.874,1229.234,588.755,1957.251,595.792219607843,yes
Condition1-n1,n1__Condition1-904,Condition1,n1,n1__Condition1,13.8805392068166,1.01,167.978,1049.3,347.547,1962.618,595.792219607843,yes
Condition1-n1,n1__Condition1-909,Condition1,n1,n1__Condition1,15.1980238257313,0.984,289.974,2479.373,222.287,1970.406,595.792219607843,yes
Condition1-n1,n1__Condition1-91,Condition1,n1,n1__Condition1,19.0479818991242,0.974,149.93,1513.114,814.188,165.823,595.792219607843,yes
Condition1-n1,n1__Condition1-910,Condition1,n1,n1__Condition1,22.4866835995677,1.001,245.255,2024.864,1032.094,1975.112,595.792219607843,yes
Condition1-n1,n1__Condition1-916,Condition1,n1,n1__Condition1,23.7764752583844,1.009,342.963,2659.328,524.728,1983.387,595.792219607843,yes
Condition1-n1,n1__Condition1-919,Condition1,n1,n1__Condition1,19.0282466861808,0.976,170.263,1755.302,2422.282,1987.767,595.792219607843,yes
Condition1-n1,n1__Condition1-920,Condition1,n1,n1__Condition1,19.3726579830317,0.996,260.387,1963.063,2387.722,1990.526,595.792219607843,yes
Condition1-n1,n1__Condition1-921,Condition1,n1,n1__Condition1,20.3183566548837,0.995,209.884,1228.367,954.699,1996.691,595.792219607843,yes
Condition1-n1,n1__Condition1-934,Condition1,n1,n1__Condition1,17.8533648962765,0.989,163.111,1422.995,1300.137,2027.033,595.792219607843,yes
Condition1-n1,n1__Condition1-937,Condition1,n1,n1__Condition1,20.9868074158697,1.003,185.301,2079.911,2559.062,2033.036,595.792219607843,yes
Condition1-n1,n1__Condition1-938,Condition1,n1,n1__Condition1,18.6564607391182,1.005,272.296,1915.557,156.412,2032.387,595.792219607843,yes
Condition1-n1,n1__Condition1-94,Condition1,n1,n1__Condition1,20.4803763869513,0.993,156.712,1690.851,129.79,170.628,595.792219607843,yes
Condition1-n1,n1__Condition1-949,Condition1,n1,n1__Condition1,19.0957283820518,1.009,281.585,1302.185,836.903,2054.129,595.792219607843,yes
Condition1-n1,n1__Condition1-950,Condition1,n1,n1__Condition1,23.0405428015275,0.987,180.226,1718.03,1438.053,2057.212,595.792219607843,yes
Condition1-n1,n1__Condition1-953,Condition1,n1,n1__Condition1,16.6979000094293,0.937,265.867,2441.142,2418.278,2060.256,595.792219607843,yes
Condition1-n1,n1__Condition1-955,Condition1,n1,n1__Condition1,21.9325060877217,0.998,208.221,1851.608,926.63,2069.219,595.792219607843,yes
Condition1-n1,n1__Condition1-958,Condition1,n1,n1__Condition1,25.1614415731701,0.99,340.162,2396.038,1007.27,2076.845,595.792219607843,yes
Condition1-n1,n1__Condition1-962,Condition1,n1,n1__Condition1,18.6564607391182,0.995,162.014,1252.726,304.388,2081.712,595.792219607843,yes
Condition1-n1,n1__Condition1-963,Condition1,n1,n1__Condition1,18.5415508702058,0.948,217.814,2904.176,1550.549,2087.114,595.792219607843,yes
Condition1-n1,n1__Condition1-965,Condition1,n1,n1__Condition1,21.2640553267358,0.954,172.016,1943.943,2398.899,2095.384,595.792219607843,yes
Condition1-n1,n1__Condition1-968,Condition1,n1,n1__Condition1,17.3663507704153,0.994,230.828,2191.569,1079.44,2098.522,595.792219607843,yes
Condition1-n1,n1__Condition1-974,Condition1,n1,n1__Condition1,17.4812606393276,0.965,221.356,768.356,1646.938,2104.298,595.792219607843,yes
Condition1-n1,n1__Condition1-975,Condition1,n1,n1__Condition1,18.9333903400981,1.002,181.649,1058.324,2287.45,2108.971,595.792219607843,yes
Condition1-n1,n1__Condition1-977,Condition1,n1,n1__Condition1,16.306060539537,0.974,224.919,1706.033,2493.836,2108.646,595.792219607843,yes
Condition1-n1,n1__Condition1-98,Condition1,n1,n1__Condition1,16.5355619674756,1.012,163.192,1095.655,960.541,174.909,595.792219607843,yes
Condition1-n1,n1__Condition1-982,Condition1,n1,n1__Condition1,21.5409849277157,0.972,202.678,2366.251,210.281,2125.845,595.792219607843,yes
Condition1-n1,n1__Condition1-985,Condition1,n1,n1__Condition1,20.7296130278332,0.987,296.422,1535.158,1507.984,2133.633,595.792219607843,yes
Condition1-n1,n1__Condition1-991,Condition1,n1,n1__Condition1,19.6495875840116,0.992,174.529,690.887,1836.223,2153.915,595.792219607843,yes
Condition1-n2,n2__Condition1-1001,Condition1,n2,n2__Condition1,20.5478580828222,0.931,276.806,2040.539,990.395,2212.488,587.848933333333,yes
Condition1-n2,n2__Condition1-1005,Condition1,n2,n2__Condition1,15.0834322667051,0.976,225.486,2074.379,1491.758,2220.926,587.848933333333,yes
Condition1-n2,n2__Condition1-1009,Condition1,n2,n2__Condition1,19.4398213690165,0.993,387.251,1870.639,931.01,2225.469,587.848933333333,yes
Condition1-n2,n2__Condition1-1011,Condition1,n2,n2__Condition1,15.0834322667051,0.964,294.848,1669.32,2351.183,2224.56,587.848933333333,yes
Condition1-n2,n2__Condition1-1014,Condition1,n2,n2__Condition1,18.8184804711857,0.906,291.938,2446.09,1505.096,2228.487,587.848933333333,yes
Condition1-n2,n2__Condition1-1016,Condition1,n2,n2__Condition1,20.9868074158697,1.001,159.241,1720.335,1383.243,2234.62,587.848933333333,yes
Condition1-n2,n2__Condition1-1017,Condition1,n2,n2__Condition1,21.8653427017369,0.957,189.192,2794.483,1308.832,2235.261,587.848933333333,yes
Condition1-n2,n2__Condition1-1019,Condition1,n2,n2__Condition1,15.7522013375773,0.966,386.984,1806.821,618.835,2234.555,587.848933333333,yes
Condition1-n2,n2__Condition1-1023,Condition1,n2,n2__Condition1,15.9142210696448,0.987,258.609,1571.603,1111.384,2245.952,587.848933333333,yes
Condition1-n2,n2__Condition1-1028,Condition1,n2,n2__Condition1,17.528688812369,0.986,176.977,1568.883,1598.684,2253.214,587.848933333333,yes
Condition1-n2,n2__Condition1-1029,Condition1,n2,n2__Condition1,15.0834322667051,0.983,180.537,1767.077,1640.487,2251.027,587.848933333333,yes
Condition1-n2,n2__Condition1-1033,Condition1,n2,n2__Condition1,17.528688812369,0.983,161.385,1207.677,1528.687,2257.465,587.848933333333,yes
Condition1-n2,n2__Condition1-1035,Condition1,n2,n2__Condition1,18.5415508702058,0.983,150.783,1731.495,929.55,2266.194,587.848933333333,yes
Condition1-n2,n2__Condition1-1039,Condition1,n2,n2__Condition1,20.4132130009665,0.949,147.866,2303.645,2134.607,2277.714,587.848933333333,yes
Condition1-n2,n2__Condition1-104,Condition1,n2,n2__Condition1,17.6435986812813,1.01,170.324,995.829,83.723,258.632,587.848933333333,yes
Condition1-n2,n2__Condition1-1041,Condition1,n2,n2__Condition1,16.1437224975833,0.975,155.072,2173.97,796.989,2278.039,587.848933333333,yes
Condition1-n2,n2__Condition1-1042,Condition1,n2,n2__Condition1,18.6564607391182,0.986,162.605,1437.214,211.579,2284.854,587.848933333333,yes
Condition1-n2,n2__Condition1-1045,Condition1,n2,n2__Condition1,17.5958521983538,0.998,246.158,1184.177,810.943,2291.344,587.848933333333,yes
Condition1-n2,n2__Condition1-1049,Condition1,n2,n2__Condition1,23.0405428015275,0.99,198.547,2175.657,1920.108,2296.536,587.848933333333,yes
Condition1-n2,n2__Condition1-105,Condition1,n2,n2__Condition1,20.0414270539038,0.979,539.263,1716.349,174.585,260.255,587.848933333333,yes
Condition1-n2,n2__Condition1-1051,Condition1,n2,n2__Condition1,18.474387484221,0.955,177.528,1802.638,1059.191,2295.562,587.848933333333,yes
Condition1-n2,n2__Condition1-1058,Condition1,n2,n2__Condition1,23.7093118723996,0.973,166.314,1639.423,1053.54,2314.498,587.848933333333,yes
Condition1-n2,n2__Condition1-1061,Condition1,n2,n2__Condition1,22.324345557614,0.958,185.281,1753.449,1515.123,2316.006,587.848933333333,yes
Condition1-n2,n2__Condition1-1067,Condition1,n2,n2__Condition1,17.6435986812813,0.975,338.981,1896.717,1252.597,2320.874,587.848933333333,yes
Condition1-n2,n2__Condition1-107,Condition1,n2,n2__Condition1,24.0534048593643,0.979,205.318,1708.99,209.15,263.757,587.848933333333,yes
Condition1-n2,n2__Condition1-116,Condition1,n2,n2__Condition1,13.8608039938732,0.999,201.352,1137.427,100.273,279.076,587.848933333333,yes
Condition1-n2,n2__Condition1-118,Condition1,n2,n2__Condition1,15.7522013375773,0.994,168.491,1293.77,467.615,288.811,587.848933333333,yes
Condition1-n2,n2__Condition1-119,Condition1,n2,n2__Condition1,22.8979399725172,0.982,415.347,1267.248,601.636,292.381,587.848933333333,yes
Condition1-n2,n2__Condition1-126,Condition1,n2,n2__Condition1,15.5898632956235,0.982,159.694,1310.618,1426.987,307.048,587.848933333333,yes
Condition1-n2,n2__Condition1-132,Condition1,n2,n2__Condition1,18.8184804711857,0.993,175.622,1753.215,685.034,319.639,587.848933333333,yes
Condition1-n2,n2__Condition1-139,Condition1,n2,n2__Condition1,19.0282466861808,0.978,302.821,1017.626,29.056,343.553,587.848933333333,yes
Condition1-n2,n2__Condition1-14,Condition1,n2,n2__Condition1,16.2586323664957,0.939,253.881,2425.108,1240.59,23.689,587.848933333333,yes
Condition1-n2,n2__Condition1-144,Condition1,n2,n2__Condition1,21.9999877835927,0.922,161.555,1621.706,1489.576,348.505,587.848933333333,yes
Condition1-n2,n2__Condition1-145,Condition1,n2,n2__Condition1,19.7641791430377,0.978,273.515,1423.042,1844.677,351.967,587.848933333333,yes
Condition1-n2,n2__Condition1-146,Condition1,n2,n2__Condition1,17.2714944243325,0.985,167.785,922.655,748.638,350.143,587.848933333333,yes
Condition1-n2,n2__Condition1-147,Condition1,n2,n2__Condition1,19.5346777150992,0.97,498.165,1654.557,583.139,354.362,587.848933333333,yes
Condition1-n2,n2__Condition1-148,Condition1,n2,n2__Condition1,14.5295730647453,0.983,203.566,978.69,458.042,355.822,587.848933333333,yes
Condition1-n2,n2__Condition1-154,Condition1,n2,n2__Condition1,18.9333903400981,0.975,171.411,1806.571,2128.603,371.074,587.848933333333,yes
Condition1-n2,n2__Condition1-155,Condition1,n2,n2__Condition1,14.2523251538792,0.982,181.704,1928.694,1944.446,371.236,587.848933333333,yes
Condition1-n2,n2__Condition1-157,Condition1,n2,n2__Condition1,26.2217318040483,0.993,170.171,2106.877,2364.033,382.269,587.848933333333,yes
Condition1-n2,n2__Condition1-158,Condition1,n2,n2__Condition1,17.2043310383477,0.971,229.226,1295.672,474.704,381.371,587.848933333333,yes
Condition1-n2,n2__Condition1-161,Condition1,n2,n2__Condition1,16.2586323664957,0.984,155.804,1320.46,1786.508,383.275,587.848933333333,yes
Condition1-n2,n2__Condition1-173,Condition1,n2,n2__Condition1,21.1491454578234,1.008,171.49,1486.703,786.767,423.319,587.848933333333,yes
Condition1-n2,n2__Condition1-174,Condition1,n2,n2__Condition1,18.0351198412874,0.991,186.423,1568.722,1788.033,421.859,587.848933333333,yes
Condition1-n2,n2__Condition1-176,Condition1,n2,n2__Condition1,15.3129336946436,0.993,334.707,1483.606,443.601,425.104,587.848933333333,yes
Condition1-n2,n2__Condition1-187,Condition1,n2,n2__Condition1,23.1554526704399,0.997,230.944,2353.041,786.853,452.706,587.848933333333,yes
Condition1-n2,n2__Condition1-198,Condition1,n2,n2__Condition1,16.6979000094293,0.964,275.212,1316.427,1554.064,466.317,587.848933333333,yes
Condition1-n2,n2__Condition1-2,Condition1,n2,n2__Condition1,13.9753955528993,0.95,158.633,2361.228,39.59,6.49,587.848933333333,yes
Condition1-n2,n2__Condition1-200,Condition1,n2,n2__Condition1,14.2048969808378,0.957,378.175,1527.864,554.842,469.107,587.848933333333,yes
Condition1-n2,n2__Condition1-201,Condition1,n2,n2__Condition1,14.3672350227916,1.003,159.326,1716.355,1470.666,472.482,587.848933333333,yes
Condition1-n2,n2__Condition1-207,Condition1,n2,n2__Condition1,14.5295730647453,0.973,186.655,779.018,713.915,494.873,587.848933333333,yes
